timestamp	start_id	iteration	loss_total	loss_naturalness	loss_epidemiology	loss_sparsity	config_json	error_type	error_details_json
1775891082.130	0	1	900000.000000	0.000000	0.000000	0.000000	"{""adhd_hyperactive_impulsive.cognitive.conflict_tendency"": 0.2145241193509786, ""adhd_hyperactive_impulsive.cognitive.impulse_override"": 0.2916807012507463, ""adhd_hyperactive_impulsive.cognitive.plan_consistency"": -0.5069372475784822, ""adhd_hyperactive_impulsive.emotional.anger"": 0.13328733594758033, ""adhd_hyperactive_impulsive.emotional.excitement"": 0.1569890950956006, ""adhd_inattentive.cognitive.att_bandwidth"": -2, ""adhd_inattentive.cognitive.plan_consistency"": -0.39436185835386744, ""adhd_inattentive.cognitive.retention"": -2, ""adhd_inattentive.cognitive.task_initiation_delay"": 0.4738600641585868, ""adhd_inattentive.emotional.frustration"": 0.21864495772686976, ""adhd_inattentive.emotional.self_esteem"": -0.27815555231390454, ""adhd_inattentive.emotional.shame"": 0.12394889745653352, ""base_cognitive.att_bandwidth"": 4, ""base_cognitive.conflict_tendency"": 0.08314432612041356, ""base_cognitive.importance_trigger"": 117.14242976624334, ""base_cognitive.impulse_override"": 0.03922456585543567, ""base_cognitive.plan_consistency"": 0.7779075857050288, ""base_cognitive.recency_decay"": 0.9911232574963975, ""base_cognitive.retention"": 4, ""base_cognitive.social_sensitivity"": 0.46360996012450495, ""base_cognitive.task_initiation_delay"": 0.07406677446676758, ""base_cognitive.vision_r"": 3, ""base_emotional.anger"": 0.10224224748599764, ""base_emotional.anxiety"": 0.08024591614079615, ""base_emotional.excitement"": 0.2574029419383605, ""base_emotional.frustration"": 0.05476740192226754, ""base_emotional.loneliness"": 0.09734940755263355, ""base_emotional.self_esteem"": 0.6839039641923318, ""base_emotional.shame"": 0.041243428783391094, ""base_emotional.trust_in_teacher"": 0.7253312433975591}"	constraint_violation	"{""offending_keys"": [""adhd_hyperactive_impulsive.cognitive.conflict_tendency"", ""adhd_hyperactive_impulsive.cognitive.impulse_override"", ""adhd_hyperactive_impulsive.cognitive.plan_consistency"", ""adhd_hyperactive_impulsive.emotional.anger"", ""adhd_hyperactive_impulsive.emotional.excitement"", ""adhd_inattentive.cognitive.att_bandwidth"", ""adhd_inattentive.cognitive.plan_consistency"", ""adhd_inattentive.cognitive.retention"", ""adhd_inattentive.cognitive.task_initiation_delay"", ""adhd_inattentive.emotional.frustration"", ""adhd_inattentive.emotional.self_esteem"", ""adhd_inattentive.emotional.shame"", ""base_cognitive.att_bandwidth"", ""base_cognitive.conflict_tendency"", ""base_cognitive.importance_trigger"", ""base_cognitive.impulse_override"", ""base_cognitive.plan_consistency"", ""base_cognitive.recency_decay"", ""base_cognitive.retention"", ""base_cognitive.social_sensitivity"", ""base_cognitive.task_initiation_delay"", ""base_cognitive.vision_r"", ""base_emotional.anger"", ""base_emotional.anxiety"", ""base_emotional.excitement"", ""base_emotional.frustration"", ""base_emotional.loneliness"", ""base_emotional.self_esteem"", ""base_emotional.shame"", ""base_emotional.trust_in_teacher""], ""unsupported_rule_count"": 1, ""violation_messages"": [""adhd_hyperactive_impulsive: |delta.cognitive.impulse_override| > |delta.cognitive.att_bandwidth| violated""], ""violations"": [{""kind"": ""abs_gt"", ""profile"": ""adhd_hyperactive_impulsive"", ""raw"": ""abs(delta.cognitive.impulse_override) > abs(delta.cognitive.att_bandwidth)""}]}"
1775891082.132	0	2	900000.000000	0.000000	0.000000	0.000000	"{""adhd_hyperactive_impulsive.cognitive.conflict_tendency"": 0.2025321498305001, ""adhd_hyperactive_impulsive.cognitive.impulse_override"": 0.350526276156654, ""adhd_hyperactive_impulsive.cognitive.plan_consistency"": -0.40963593730828973, ""adhd_hyperactive_impulsive.emotional.anger"": 0.12928232624521127, ""adhd_hyperactive_impulsive.emotional.excitement"": 0.19524674322955904, ""adhd_inattentive.cognitive.att_bandwidth"": -3, ""adhd_inattentive.cognitive.plan_consistency"": -0.37397475499216676, ""adhd_inattentive.cognitive.retention"": -4, ""adhd_inattentive.cognitive.task_initiation_delay"": 0.3906820604736871, ""adhd_inattentive.emotional.frustration"": 0.22843435546329754, ""adhd_inattentive.emotional.self_esteem"": -0.28960398096132134, ""adhd_inattentive.emotional.shame"": 0.12439811457341272, ""base_cognitive.att_bandwidth"": 3, ""base_cognitive.conflict_tendency"": 0.05638604532663836, ""base_cognitive.importance_trigger"": 103.0415310046168, ""base_cognitive.impulse_override"": 0.04123435465678884, ""base_cognitive.plan_consistency"": 0.8418849759343685, ""base_cognitive.recency_decay"": 0.9839678130083301, ""base_cognitive.retention"": 6, ""base_cognitive.social_sensitivity"": 0.32364005942353746, ""base_cognitive.task_initiation_delay"": 0.092229537202816, ""base_cognitive.vision_r"": 4, ""base_emotional.anger"": 0.053074630830799184, ""base_emotional.anxiety"": 0.09701255340170695, ""base_emotional.excitement"": 0.24918949778515653, ""base_emotional.frustration"": 0.14429596992416652, ""base_emotional.loneliness"": 0.03834661785884891, ""base_emotional.self_esteem"": 0.7970443041321515, ""base_emotional.shame"": 0.1362542097524168, ""base_emotional.trust_in_teacher"": 0.743267085197173}"	constraint_violation	"{""offending_keys"": [""adhd_hyperactive_impulsive.cognitive.conflict_tendency"", ""adhd_hyperactive_impulsive.cognitive.impulse_override"", ""adhd_hyperactive_impulsive.cognitive.plan_consistency"", ""adhd_hyperactive_impulsive.emotional.anger"", ""adhd_hyperactive_impulsive.emotional.excitement"", ""adhd_inattentive.cognitive.att_bandwidth"", ""adhd_inattentive.cognitive.plan_consistency"", ""adhd_inattentive.cognitive.retention"", ""adhd_inattentive.cognitive.task_initiation_delay"", ""adhd_inattentive.emotional.frustration"", ""adhd_inattentive.emotional.self_esteem"", ""adhd_inattentive.emotional.shame"", ""base_cognitive.att_bandwidth"", ""base_cognitive.conflict_tendency"", ""base_cognitive.importance_trigger"", ""base_cognitive.impulse_override"", ""base_cognitive.plan_consistency"", ""base_cognitive.recency_decay"", ""base_cognitive.retention"", ""base_cognitive.social_sensitivity"", ""base_cognitive.task_initiation_delay"", ""base_cognitive.vision_r"", ""base_emotional.anger"", ""base_emotional.anxiety"", ""base_emotional.excitement"", ""base_emotional.frustration"", ""base_emotional.loneliness"", ""base_emotional.self_esteem"", ""base_emotional.shame"", ""base_emotional.trust_in_teacher""], ""unsupported_rule_count"": 1, ""violation_messages"": [""adhd_hyperactive_impulsive: |delta.cognitive.impulse_override| > |delta.cognitive.att_bandwidth| violated""], ""violations"": [{""kind"": ""abs_gt"", ""profile"": ""adhd_hyperactive_impulsive"", ""raw"": ""abs(delta.cognitive.impulse_override) > abs(delta.cognitive.att_bandwidth)""}]}"
1775891082.132	0	3	900000.000000	0.000000	0.000000	0.000000	"{""adhd_hyperactive_impulsive.cognitive.conflict_tendency"": 0.1394112412784403, ""adhd_hyperactive_impulsive.cognitive.impulse_override"": 0.28699412615409753, ""adhd_hyperactive_impulsive.cognitive.plan_consistency"": -0.43772637316736984, ""adhd_hyperactive_impulsive.emotional.anger"": 0.19599617872906028, ""adhd_hyperactive_impulsive.emotional.excitement"": 0.23467343254037154, ""adhd_inattentive.cognitive.att_bandwidth"": -2, ""adhd_inattentive.cognitive.plan_consistency"": -0.31891226694102404, ""adhd_inattentive.cognitive.retention"": -4, ""adhd_inattentive.cognitive.task_initiation_delay"": 0.37912638021213285, ""adhd_inattentive.emotional.frustration"": 0.23889118666627066, ""adhd_inattentive.emotional.self_esteem"": -0.30497037169533103, ""adhd_inattentive.emotional.shame"": 0.16882777788810982, ""base_cognitive.att_bandwidth"": 4, ""base_cognitive.conflict_tendency"": 0.10585667281708286, ""base_cognitive.importance_trigger"": 126.56188092303535, ""base_cognitive.impulse_override"": 0.08759997838686835, ""base_cognitive.plan_consistency"": 0.947904670127319, ""base_cognitive.recency_decay"": 0.9824510374064289, ""base_cognitive.retention"": 4, ""base_cognitive.social_sensitivity"": 0.5053842752969624, ""base_cognitive.task_initiation_delay"": 0.05569497437746462, ""base_cognitive.vision_r"": 5, ""base_emotional.anger"": 0.06785436576708984, ""base_emotional.anxiety"": 0.05417303170752491, ""base_emotional.excitement"": 0.18164742653794896, ""base_emotional.frustration"": 0.16639998673193673, ""base_emotional.loneliness"": 0.062128905117084327, ""base_emotional.self_esteem"": 0.7752735252945337, ""base_emotional.shame"": 0.05748576863569252, ""base_emotional.trust_in_teacher"": 0.7857274285837637}"	constraint_violation	"{""offending_keys"": [""adhd_hyperactive_impulsive.cognitive.conflict_tendency"", ""adhd_hyperactive_impulsive.cognitive.impulse_override"", ""adhd_hyperactive_impulsive.cognitive.plan_consistency"", ""adhd_hyperactive_impulsive.emotional.anger"", ""adhd_hyperactive_impulsive.emotional.excitement"", ""adhd_inattentive.cognitive.att_bandwidth"", ""adhd_inattentive.cognitive.plan_consistency"", ""adhd_inattentive.cognitive.retention"", ""adhd_inattentive.cognitive.task_initiation_delay"", ""adhd_inattentive.emotional.frustration"", ""adhd_inattentive.emotional.self_esteem"", ""adhd_inattentive.emotional.shame"", ""base_cognitive.att_bandwidth"", ""base_cognitive.conflict_tendency"", ""base_cognitive.importance_trigger"", ""base_cognitive.impulse_override"", ""base_cognitive.plan_consistency"", ""base_cognitive.recency_decay"", ""base_cognitive.retention"", ""base_cognitive.social_sensitivity"", ""base_cognitive.task_initiation_delay"", ""base_cognitive.vision_r"", ""base_emotional.anger"", ""base_emotional.anxiety"", ""base_emotional.excitement"", ""base_emotional.frustration"", ""base_emotional.loneliness"", ""base_emotional.self_esteem"", ""base_emotional.shame"", ""base_emotional.trust_in_teacher""], ""unsupported_rule_count"": 1, ""violation_messages"": [""adhd_hyperactive_impulsive: |delta.cognitive.impulse_override| > |delta.cognitive.att_bandwidth| violated""], ""violations"": [{""kind"": ""abs_gt"", ""profile"": ""adhd_hyperactive_impulsive"", ""raw"": ""abs(delta.cognitive.impulse_override) > abs(delta.cognitive.att_bandwidth)""}]}"
1775891082.132	0	4	900000.000000	0.000000	0.000000	0.000000	"{""adhd_hyperactive_impulsive.cognitive.conflict_tendency"": 0.1004867974152594, ""adhd_hyperactive_impulsive.cognitive.impulse_override"": 0.29402501929711394, ""adhd_hyperactive_impulsive.cognitive.plan_consistency"": -0.5183684491310661, ""adhd_hyperactive_impulsive.emotional.anger"": 0.2138719679702884, ""adhd_hyperactive_impulsive.emotional.excitement"": 0.20795210033288863, ""adhd_inattentive.cognitive.att_bandwidth"": -1, ""adhd_inattentive.cognitive.plan_consistency"": -0.42708965140326266, ""adhd_inattentive.cognitive.retention"": -2, ""adhd_inattentive.cognitive.task_initiation_delay"": 0.4769576900258218, ""adhd_inattentive.emotional.frustration"": 0.21761411394690927, ""adhd_inattentive.emotional.self_esteem"": -0.2921701695847223, ""adhd_inattentive.emotional.shame"": 0.2152898098986169, ""base_cognitive.att_bandwidth"": 3, ""base_cognitive.conflict_tendency"": 0.04439838015502052, ""base_cognitive.importance_trigger"": 109.68322214235991, ""base_cognitive.impulse_override"": 0.0980203941780364, ""base_cognitive.plan_consistency"": 0.8487031669779261, ""base_cognitive.recency_decay"": 0.9949598866698374, ""base_cognitive.retention"": 4, ""base_cognitive.social_sensitivity"": 0.3458523958044783, ""base_cognitive.task_initiation_delay"": 0.08611029096666659, ""base_cognitive.vision_r"": 4, ""base_emotional.anger"": 0.10150661140333536, ""base_emotional.anxiety"": 0.10001975051768501, ""base_emotional.excitement"": 0.18771211799727197, ""base_emotional.frustration"": 0.15207218202444908, ""base_emotional.loneliness"": 0.08616598653416127, ""base_emotional.self_esteem"": 0.788486172275962, ""base_emotional.shame"": 0.10156908368783686, ""base_emotional.trust_in_teacher"": 0.688306474053822}"	constraint_violation	"{""offending_keys"": [""adhd_hyperactive_impulsive.cognitive.conflict_tendency"", ""adhd_hyperactive_impulsive.cognitive.impulse_override"", ""adhd_hyperactive_impulsive.cognitive.plan_consistency"", ""adhd_hyperactive_impulsive.emotional.anger"", ""adhd_hyperactive_impulsive.emotional.excitement"", ""adhd_inattentive.cognitive.att_bandwidth"", ""adhd_inattentive.cognitive.plan_consistency"", ""adhd_inattentive.cognitive.retention"", ""adhd_inattentive.cognitive.task_initiation_delay"", ""adhd_inattentive.emotional.frustration"", ""adhd_inattentive.emotional.self_esteem"", ""adhd_inattentive.emotional.shame"", ""base_cognitive.att_bandwidth"", ""base_cognitive.conflict_tendency"", ""base_cognitive.importance_trigger"", ""base_cognitive.impulse_override"", ""base_cognitive.plan_consistency"", ""base_cognitive.recency_decay"", ""base_cognitive.retention"", ""base_cognitive.social_sensitivity"", ""base_cognitive.task_initiation_delay"", ""base_cognitive.vision_r"", ""base_emotional.anger"", ""base_emotional.anxiety"", ""base_emotional.excitement"", ""base_emotional.frustration"", ""base_emotional.loneliness"", ""base_emotional.self_esteem"", ""base_emotional.shame"", ""base_emotional.trust_in_teacher""], ""unsupported_rule_count"": 1, ""violation_messages"": [""adhd_hyperactive_impulsive: |delta.cognitive.impulse_override| > |delta.cognitive.att_bandwidth| violated""], ""violations"": [{""kind"": ""abs_gt"", ""profile"": ""adhd_hyperactive_impulsive"", ""raw"": ""abs(delta.cognitive.impulse_override) > abs(delta.cognitive.att_bandwidth)""}]}"
1775891082.133	0	5	900000.000000	0.000000	0.000000	0.000000	"{""adhd_hyperactive_impulsive.cognitive.conflict_tendency"": 0.21487516439604815, ""adhd_hyperactive_impulsive.cognitive.impulse_override"": 0.26038187777025756, ""adhd_hyperactive_impulsive.cognitive.plan_consistency"": -0.39787956694855364, ""adhd_hyperactive_impulsive.emotional.anger"": 0.13669089038496915, ""adhd_hyperactive_impulsive.emotional.excitement"": 0.1712923567148097, ""adhd_inattentive.cognitive.att_bandwidth"": -2, ""adhd_inattentive.cognitive.plan_consistency"": -0.4384149667011625, ""adhd_inattentive.cognitive.retention"": -4, ""adhd_inattentive.cognitive.task_initiation_delay"": 0.47560191984080813, ""adhd_inattentive.emotional.frustration"": 0.24310342788873923, ""adhd_inattentive.emotional.self_esteem"": -0.26738162123617565, ""adhd_inattentive.emotional.shame"": 0.11284801781018182, ""base_cognitive.att_bandwidth"": 4, ""base_cognitive.conflict_tendency"": 0.09862597200676361, ""base_cognitive.importance_trigger"": 160.93629988857367, ""base_cognitive.impulse_override"": 0.08750545453794045, ""base_cognitive.plan_consistency"": 0.8096889582897265, ""base_cognitive.recency_decay"": 0.9936894175901723, ""base_cognitive.retention"": 6, ""base_cognitive.social_sensitivity"": 0.3458517805648904, ""base_cognitive.task_initiation_delay"": 0.06089702114381723, ""base_cognitive.vision_r"": 3, ""base_emotional.anger"": 0.03006862753535322, ""base_emotional.anxiety"": 0.11894597738537308, ""base_emotional.excitement"": 0.15292151135787485, ""base_emotional.frustration"": 0.13090685451794387, ""base_emotional.loneliness"": 0.06889872684056077, ""base_emotional.self_esteem"": 0.7757443755646369, ""base_emotional.shame"": 0.12343517743566698, ""base_emotional.trust_in_teacher"": 0.7822746540661543}"	constraint_violation	"{""offending_keys"": [""adhd_hyperactive_impulsive.cognitive.conflict_tendency"", ""adhd_hyperactive_impulsive.cognitive.impulse_override"", ""adhd_hyperactive_impulsive.cognitive.plan_consistency"", ""adhd_hyperactive_impulsive.emotional.anger"", ""adhd_hyperactive_impulsive.emotional.excitement"", ""adhd_inattentive.cognitive.att_bandwidth"", ""adhd_inattentive.cognitive.plan_consistency"", ""adhd_inattentive.cognitive.retention"", ""adhd_inattentive.cognitive.task_initiation_delay"", ""adhd_inattentive.emotional.frustration"", ""adhd_inattentive.emotional.self_esteem"", ""adhd_inattentive.emotional.shame"", ""base_cognitive.att_bandwidth"", ""base_cognitive.conflict_tendency"", ""base_cognitive.importance_trigger"", ""base_cognitive.impulse_override"", ""base_cognitive.plan_consistency"", ""base_cognitive.recency_decay"", ""base_cognitive.retention"", ""base_cognitive.social_sensitivity"", ""base_cognitive.task_initiation_delay"", ""base_cognitive.vision_r"", ""base_emotional.anger"", ""base_emotional.anxiety"", ""base_emotional.excitement"", ""base_emotional.frustration"", ""base_emotional.loneliness"", ""base_emotional.self_esteem"", ""base_emotional.shame"", ""base_emotional.trust_in_teacher""], ""unsupported_rule_count"": 1, ""violation_messages"": [""adhd_hyperactive_impulsive: |delta.cognitive.impulse_override| > |delta.cognitive.att_bandwidth| violated""], ""violations"": [{""kind"": ""abs_gt"", ""profile"": ""adhd_hyperactive_impulsive"", ""raw"": ""abs(delta.cognitive.impulse_override) > abs(delta.cognitive.att_bandwidth)""}]}"
1775891906.135	0	1	0.967187	1.081076	0.796354	0.000000	"{""adhd_hyperactive_impulsive.cognitive.conflict_tendency"": 0.2145241193509786, ""adhd_hyperactive_impulsive.cognitive.impulse_override"": 0.2916807012507463, ""adhd_hyperactive_impulsive.cognitive.plan_consistency"": -0.5069372475784822, ""adhd_hyperactive_impulsive.emotional.anger"": 0.13328733594758033, ""adhd_hyperactive_impulsive.emotional.excitement"": 0.1569890950956006, ""adhd_inattentive.cognitive.att_bandwidth"": -2, ""adhd_inattentive.cognitive.plan_consistency"": -0.39436185835386744, ""adhd_inattentive.cognitive.retention"": -2, ""adhd_inattentive.cognitive.task_initiation_delay"": 0.4738600641585868, ""adhd_inattentive.emotional.frustration"": 0.21864495772686976, ""adhd_inattentive.emotional.self_esteem"": -0.27815555231390454, ""adhd_inattentive.emotional.shame"": 0.12394889745653352, ""base_cognitive.att_bandwidth"": 4, ""base_cognitive.conflict_tendency"": 0.08314432612041356, ""base_cognitive.importance_trigger"": 117.14242976624334, ""base_cognitive.impulse_override"": 0.03922456585543567, ""base_cognitive.plan_consistency"": 0.7779075857050288, ""base_cognitive.recency_decay"": 0.9911232574963975, ""base_cognitive.retention"": 4, ""base_cognitive.social_sensitivity"": 0.46360996012450495, ""base_cognitive.task_initiation_delay"": 0.07406677446676758, ""base_cognitive.vision_r"": 3, ""base_emotional.anger"": 0.10224224748599764, ""base_emotional.anxiety"": 0.08024591614079615, ""base_emotional.excitement"": 0.2574029419383605, ""base_emotional.frustration"": 0.05476740192226754, ""base_emotional.loneliness"": 0.09734940755263355, ""base_emotional.self_esteem"": 0.6839039641923318, ""base_emotional.shame"": 0.041243428783391094, ""base_emotional.trust_in_teacher"": 0.7253312433975591}"		
1775891906.147	0	2	0.952450	1.075839	0.767367	0.000000	"{""adhd_hyperactive_impulsive.cognitive.conflict_tendency"": 0.2025321498305001, ""adhd_hyperactive_impulsive.cognitive.impulse_override"": 0.350526276156654, ""adhd_hyperactive_impulsive.cognitive.plan_consistency"": -0.40963593730828973, ""adhd_hyperactive_impulsive.emotional.anger"": 0.12928232624521127, ""adhd_hyperactive_impulsive.emotional.excitement"": 0.19524674322955904, ""adhd_inattentive.cognitive.att_bandwidth"": -3, ""adhd_inattentive.cognitive.plan_consistency"": -0.37397475499216676, ""adhd_inattentive.cognitive.retention"": -4, ""adhd_inattentive.cognitive.task_initiation_delay"": 0.3906820604736871, ""adhd_inattentive.emotional.frustration"": 0.22843435546329754, ""adhd_inattentive.emotional.self_esteem"": -0.28960398096132134, ""adhd_inattentive.emotional.shame"": 0.12439811457341272, ""base_cognitive.att_bandwidth"": 3, ""base_cognitive.conflict_tendency"": 0.05638604532663836, ""base_cognitive.importance_trigger"": 103.0415310046168, ""base_cognitive.impulse_override"": 0.04123435465678884, ""base_cognitive.plan_consistency"": 0.8418849759343685, ""base_cognitive.recency_decay"": 0.9839678130083301, ""base_cognitive.retention"": 6, ""base_cognitive.social_sensitivity"": 0.32364005942353746, ""base_cognitive.task_initiation_delay"": 0.092229537202816, ""base_cognitive.vision_r"": 4, ""base_emotional.anger"": 0.053074630830799184, ""base_emotional.anxiety"": 0.09701255340170695, ""base_emotional.excitement"": 0.24918949778515653, ""base_emotional.frustration"": 0.14429596992416652, ""base_emotional.loneliness"": 0.03834661785884891, ""base_emotional.self_esteem"": 0.7970443041321515, ""base_emotional.shame"": 0.1362542097524168, ""base_emotional.trust_in_teacher"": 0.743267085197173}"		
1775891906.158	0	3	0.849672	0.907281	0.763259	0.000000	"{""adhd_hyperactive_impulsive.cognitive.conflict_tendency"": 0.1394112412784403, ""adhd_hyperactive_impulsive.cognitive.impulse_override"": 0.28699412615409753, ""adhd_hyperactive_impulsive.cognitive.plan_consistency"": -0.43772637316736984, ""adhd_hyperactive_impulsive.emotional.anger"": 0.19599617872906028, ""adhd_hyperactive_impulsive.emotional.excitement"": 0.23467343254037154, ""adhd_inattentive.cognitive.att_bandwidth"": -2, ""adhd_inattentive.cognitive.plan_consistency"": -0.31891226694102404, ""adhd_inattentive.cognitive.retention"": -4, ""adhd_inattentive.cognitive.task_initiation_delay"": 0.37912638021213285, ""adhd_inattentive.emotional.frustration"": 0.23889118666627066, ""adhd_inattentive.emotional.self_esteem"": -0.30497037169533103, ""adhd_inattentive.emotional.shame"": 0.16882777788810982, ""base_cognitive.att_bandwidth"": 4, ""base_cognitive.conflict_tendency"": 0.10585667281708286, ""base_cognitive.importance_trigger"": 126.56188092303535, ""base_cognitive.impulse_override"": 0.08759997838686835, ""base_cognitive.plan_consistency"": 0.947904670127319, ""base_cognitive.recency_decay"": 0.9824510374064289, ""base_cognitive.retention"": 4, ""base_cognitive.social_sensitivity"": 0.5053842752969624, ""base_cognitive.task_initiation_delay"": 0.05569497437746462, ""base_cognitive.vision_r"": 5, ""base_emotional.anger"": 0.06785436576708984, ""base_emotional.anxiety"": 0.05417303170752491, ""base_emotional.excitement"": 0.18164742653794896, ""base_emotional.frustration"": 0.16639998673193673, ""base_emotional.loneliness"": 0.062128905117084327, ""base_emotional.self_esteem"": 0.7752735252945337, ""base_emotional.shame"": 0.05748576863569252, ""base_emotional.trust_in_teacher"": 0.7857274285837637}"		
1775891906.171	0	4	0.976927	1.047463	0.871124	0.000000	"{""adhd_hyperactive_impulsive.cognitive.conflict_tendency"": 0.1004867974152594, ""adhd_hyperactive_impulsive.cognitive.impulse_override"": 0.29402501929711394, ""adhd_hyperactive_impulsive.cognitive.plan_consistency"": -0.5183684491310661, ""adhd_hyperactive_impulsive.emotional.anger"": 0.2138719679702884, ""adhd_hyperactive_impulsive.emotional.excitement"": 0.20795210033288863, ""adhd_inattentive.cognitive.att_bandwidth"": -1, ""adhd_inattentive.cognitive.plan_consistency"": -0.42708965140326266, ""adhd_inattentive.cognitive.retention"": -2, ""adhd_inattentive.cognitive.task_initiation_delay"": 0.4769576900258218, ""adhd_inattentive.emotional.frustration"": 0.21761411394690927, ""adhd_inattentive.emotional.self_esteem"": -0.2921701695847223, ""adhd_inattentive.emotional.shame"": 0.2152898098986169, ""base_cognitive.att_bandwidth"": 3, ""base_cognitive.conflict_tendency"": 0.04439838015502052, ""base_cognitive.importance_trigger"": 109.68322214235991, ""base_cognitive.impulse_override"": 0.0980203941780364, ""base_cognitive.plan_consistency"": 0.8487031669779261, ""base_cognitive.recency_decay"": 0.9949598866698374, ""base_cognitive.retention"": 4, ""base_cognitive.social_sensitivity"": 0.3458523958044783, ""base_cognitive.task_initiation_delay"": 0.08611029096666659, ""base_cognitive.vision_r"": 4, ""base_emotional.anger"": 0.10150661140333536, ""base_emotional.anxiety"": 0.10001975051768501, ""base_emotional.excitement"": 0.18771211799727197, ""base_emotional.frustration"": 0.15207218202444908, ""base_emotional.loneliness"": 0.08616598653416127, ""base_emotional.self_esteem"": 0.788486172275962, ""base_emotional.shame"": 0.10156908368783686, ""base_emotional.trust_in_teacher"": 0.688306474053822}"		
1775891906.182	0	5	0.940994	1.035663	0.798991	0.000000	"{""adhd_hyperactive_impulsive.cognitive.conflict_tendency"": 0.21487516439604815, ""adhd_hyperactive_impulsive.cognitive.impulse_override"": 0.26038187777025756, ""adhd_hyperactive_impulsive.cognitive.plan_consistency"": -0.39787956694855364, ""adhd_hyperactive_impulsive.emotional.anger"": 0.13669089038496915, ""adhd_hyperactive_impulsive.emotional.excitement"": 0.1712923567148097, ""adhd_inattentive.cognitive.att_bandwidth"": -2, ""adhd_inattentive.cognitive.plan_consistency"": -0.4384149667011625, ""adhd_inattentive.cognitive.retention"": -4, ""adhd_inattentive.cognitive.task_initiation_delay"": 0.47560191984080813, ""adhd_inattentive.emotional.frustration"": 0.24310342788873923, ""adhd_inattentive.emotional.self_esteem"": -0.26738162123617565, ""adhd_inattentive.emotional.shame"": 0.11284801781018182, ""base_cognitive.att_bandwidth"": 4, ""base_cognitive.conflict_tendency"": 0.09862597200676361, ""base_cognitive.importance_trigger"": 160.93629988857367, ""base_cognitive.impulse_override"": 0.08750545453794045, ""base_cognitive.plan_consistency"": 0.8096889582897265, ""base_cognitive.recency_decay"": 0.9936894175901723, ""base_cognitive.retention"": 6, ""base_cognitive.social_sensitivity"": 0.3458517805648904, ""base_cognitive.task_initiation_delay"": 0.06089702114381723, ""base_cognitive.vision_r"": 3, ""base_emotional.anger"": 0.03006862753535322, ""base_emotional.anxiety"": 0.11894597738537308, ""base_emotional.excitement"": 0.15292151135787485, ""base_emotional.frustration"": 0.13090685451794387, ""base_emotional.loneliness"": 0.06889872684056077, ""base_emotional.self_esteem"": 0.7757443755646369, ""base_emotional.shame"": 0.12343517743566698, ""base_emotional.trust_in_teacher"": 0.7822746540661543}"		
